Customer_ID,First_Name,Last_Name,Email,Phone,Age,Gender,Annual_Income,Address_Line_1,City,State,ZIP_Code,Country,Registration_Date,Account_Status,Subscription_Member,Marketing_Consent,Acquisition_Channel,Satisfaction_Score_1_10,Loyalty_Points_Balance
CUST-001882,Richard,Scott,richards@yahoo.com,425-951-5395,37,Male,28891,8212 Pine Ave,Minneapolis,MN,55401,USA,2022-06-04,Active,No,Yes,TV/Print,10,8189
CUST-001883,Anthony,Hall,anthony_hall@yahoo.com,389-715-8811,42,Female,87704,5102 Pine Ave,Tulsa,OK,74101,USA,2023-02-04,Active,Yes,Yes,TV/Print,9,3255
CUST-001884,Kenneth,Mendoza,kennethmendoza@gmail.com,882-685-8011,39,Female,43359,5573 Main Ave,Jacksonville,FL,32201,USA,2024-07-29,Active,No,Yes,Organic Search,8,14
CUST-001885,Kimberly,Martinez,kimberly175@gmail.com,797-201-9000,51,Male,83850,4155 Lake St,New Orleans,LA,70101,USA,2021-08-27,Active,No,Yes,Referral,5,91
CUST-001886,Jennifer,Williams,jennifer581@gmail.com,973-350-2538,29,Male,138373,1738 Cedar Rd,Denver,CO,80201,USA,2021-10-03,Active,No,Yes,Direct,6,17
CUST-001887,Kevin,Edwards,kevin503@gmail.com,573-669-1222,28,Female,95985,5877 Cedar Rd,Nashville,TN,37201,USA,2023-05-19,Active,Yes,Yes,Organic Search,7,155
CUST-001888,Kevin,Gutierrez,kevin794@hotmail.com,945-855-1339,49,Female,59488,2523 Washington Ave,Colorado Springs,CO,80901,USA,2023-09-22,Active,Yes,Yes,Organic Search,7,6374
CUST-001889,Gregory,Jackson,gjackson@yahoo.com,568-411-2462,55,Female,156829,3275 Washington Rd,Los Angeles,CA,90001,USA,2025-01-25,Active,Yes,Yes,Organic Search,9,260
CUST-001890,Susan,Scott,susan899@outlook.com,379-471-6715,68,Male,74673,5526 Washington Ln,Oakland,CA,94601,USA,2023-05-21,Active,Yes,Yes,Organic Search,8,17
CUST-001891,Rebecca,Scott,rebeccascott@gmail.com,643-665-6685,42,Female,74090,4825 Oak St,Chicago,IL,60601,USA,2023-03-11,Active,Yes,No,Organic Search,5,46
CUST-001892,Amy,Mendoza,amendoza@icloud.com,366-510-8976,18,Female,66999,4822 Oak Blvd,Oakland,CA,94601,USA,2025-08-06,Active,No,Yes,Organic Search,5,41
CUST-001893,Mary,Collins,marycollins@yahoo.com,513-205-8050,60,Male,122896,5871 Main St,Denver,CO,80201,USA,2021-10-23,Active,No,Yes,Organic Search,9,356
CUST-001894,Steven,Moore,steven_moore@gmail.com,358-288-5434,52,Male,95711,2437 Pine Dr,Cleveland,OH,44101,USA,2021-08-15,Active,Yes,Yes,Organic Search,9,4
CUST-001895,Justin,Hernandez,justinhernandez@gmail.com,852-595-7923,21,Female,58363,6639 Oak Blvd,Chicago,IL,60601,USA,2023-10-14,Active,Yes,No,TV/Print,7,185
CUST-001896,Joshua,Kim,joshuakim@outlook.com,899-986-4268,24,Male,29158,4196 Maple Dr,Atlanta,GA,30301,USA,2023-12-30,Active,No,Yes,Affiliate,7,284
CUST-001897,Stephen,Sanchez,stephen_sanchez@icloud.com,647-298-3270,51,Male,23077,8727 Lake Rd,Philadelphia,PA,19101,USA,2024-10-09,Active,No,Yes,Affiliate,6,52
CUST-001898,Kenneth,Cook,kenneth958@gmail.com,630-620-8557,73,Female,41632,553 Main Dr,Tulsa,OK,74101,USA,2024-06-07,Active,No,No,Email Campaign,10,4040
CUST-001899,Barbara,Long,barbaral@yahoo.com,330-835-9900,41,Female,46663,9366 Cedar St,Washington,DC,20001,USA,2022-01-10,Active,No,No,Email Campaign,8,6137
CUST-001900,Dennis,Gomez,dgomez@gmail.com,671-255-2387,55,Male,109277,996 Cedar Rd,Omaha,NE,68101,USA,2026-05-28,Active,No,Yes,Paid Social,8,254
CUST-001901,Susan,Nelson,susan.nelson@gmail.com,324-958-9369,37,Male,58985,968 Pine Ln,Denver,CO,80201,USA,2023-04-08,Active,Yes,Yes,Referral,10,7230
CUST-001902,Charles,Bailey,cbailey@gmail.com,936-206-8945,24,Male,32133,3388 Oak St,Dallas,TX,75201,USA,2025-03-09,Active,No,Yes,TV/Print,6,317
CUST-001903,James,Martin,james.martin@aol.com,225-717-8271,74,Female,224241,6501 Main St,Sacramento,CA,95801,USA,2025-11-23,Active,No,Yes,Organic Search,6,16
CUST-001904,Joshua,Phillips,joshuaphillips@gmail.com,897-649-3018,72,Female,23935,7183 Maple Rd,San Francisco,CA,94101,USA,2021-09-20,Active,Yes,No,Organic Search,9,325
CUST-001905,John,White,john146@yahoo.com,759-405-8801,29,Male,27314,7971 Cedar Blvd,Omaha,NE,68101,USA,2025-02-02,Active,No,Yes,Email Campaign,4,103
CUST-001906,Christine,Gonzalez,christineg@hotmail.com,309-675-7830,40,Male,225917,7060 Maple St,Tucson,AZ,85701,USA,2024-05-18,Inactive,No,Yes,Paid Social,5,49
CUST-001907,Andrew,Collins,andrewc@hotmail.com,866-872-8282,46,Male,58797,798 Elm Ave,Oklahoma City,OK,73101,USA,2026-05-18,Active,No,No,Paid Social,9,519
CUST-001908,Cynthia,Castillo,cynthia_castillo@yahoo.com,415-557-9602,53,Male,37374,6499 Oak Ave,New York,NY,10001,USA,2025-07-20,Active,Yes,Yes,Referral,7,217
CUST-001909,Katherine,Martin,katherine361@outlook.com,485-980-5963,33,Female,98584,6554 Oak Rd,Arlington,TX,76001,USA,2023-04-13,Active,No,Yes,Paid Social,7,384
CUST-001910,Kathleen,Carter,kcarter@gmail.com,994-874-9608,42,Female,38803,4347 Maple Rd,Colorado Springs,CO,80901,USA,2022-09-29,Active,No,Yes,Paid Social,6,28
CUST-001911,Dorothy,Ramos,dorothyr@outlook.com,246-230-3607,27,Female,59945,3896 Oak Rd,Nashville,TN,37201,USA,2023-02-28,Active,No,No,Paid Social,9,544
CUST-001912,Susan,Murphy,susan957@protonmail.com,442-307-3850,44,Male,49801,6392 Washington St,Albuquerque,NM,87101,USA,2024-08-16,Active,No,Yes,Referral,6,28
CUST-001913,Linda,Ward,linda.ward@hotmail.com,821-846-1482,36,Male,114129,2951 Elm St,Chicago,IL,60601,USA,2021-09-09,Active,No,Yes,Organic Search,5,278
CUST-001914,Rachel,Edwards,racheledwards@gmail.com,648-895-5687,40,Female,55622,3794 Pine Rd,Miami,FL,33101,USA,2023-03-22,Active,No,Yes,Organic Search,6,27
CUST-001915,Christopher,Parker,christopherp@icloud.com,884-298-4334,25,Female,75663,644 Maple St,Cleveland,OH,44101,USA,2025-05-12,Active,No,Yes,Referral,5,279
CUST-001916,George,Jimenez,georgej@gmail.com,947-945-9653,51,Male,39630,8229 Pine Ave,Mesa,AZ,85201,USA,2021-08-04,Active,No,No,Direct,5,90
CUST-001917,Pamela,Stewart,pamela_stewart@yahoo.com,649-637-7162,49,Female,95010,1261 Oak Ave,Nashville,TN,37201,USA,2022-12-21,Inactive,Yes,Yes,Paid Social,5,10
CUST-001918,Eric,Hill,eric.hill@gmail.com,223-429-5749,29,Male,48635,4218 Washington Rd,Tucson,AZ,85701,USA,2025-02-22,Active,No,Yes,Direct,5,17
CUST-001919,Amanda,Rodriguez,amandarodriguez@outlook.com,712-519-7540,18,Female,131541,1028 Oak Ln,Denver,CO,80201,USA,2026-01-07,Active,Yes,Yes,Organic Search,8,3511
CUST-001920,Jacob,King,jacob.king@hotmail.com,983-260-3282,71,Male,45625,3446 Elm Rd,Chicago,IL,60601,USA,2024-07-17,Active,No,Yes,Referral,6,55
CUST-001921,Linda,Walker,linda.walker@yahoo.com,626-812-2320,41,Female,131324,9134 Lake Ave,Atlanta,GA,30301,USA,2023-01-07,Active,No,Yes,Organic Search,5,19
CUST-001922,Paul,Castillo,paul.castillo@yahoo.com,689-510-4731,34,Female,106023,451 Main St,Chicago,IL,60601,USA,2023-08-27,Inactive,No,Yes,Organic Search,4,62
CUST-001923,Maria,Sanchez,marias@gmail.com,596-984-7180,40,Male,76915,2151 Washington Rd,Oklahoma City,OK,73101,USA,2022-08-13,Active,No,Yes,In-Store,5,18
CUST-001924,Jason,Peterson,jason.peterson@protonmail.com,560-398-6621,35,Male,216328,7252 Main Ave,Baltimore,MD,21201,USA,2025-10-11,Active,No,Yes,Affiliate,9,250
CUST-001925,Sandra,Lopez,sandra.lopez@gmail.com,937-455-1931,39,Non-binary,66234,1355 Main Ave,Charlotte,NC,28201,USA,2024-02-15,Active,No,No,Paid Social,7,5564
CUST-001926,Jeffrey,White,jeffrey.white@gmail.com,499-332-7517,40,Female,28277,7943 Oak Rd,Boston,MA,02101,USA,2024-06-23,Active,No,Yes,TV/Print,9,520
CUST-001927,Elizabeth,Martinez,elizabethm@gmail.com,654-930-5959,18,Male,63502,6111 Cedar Rd,Columbus,OH,43201,USA,2023-08-31,Active,No,Yes,Paid Social,7,38
CUST-001928,Ashley,Ortiz,ashley_ortiz@hotmail.com,922-836-8966,54,Male,99096,4683 Oak Ave,Boston,MA,02101,USA,2022-07-11,Active,No,Yes,Paid Social,5,28
CUST-001929,Sarah,Gutierrez,sarah_gutierrez@yahoo.com,345-236-4851,30,Male,56608,7313 Lake St,Tampa,FL,33601,USA,2023-05-04,Active,Yes,Yes,Referral,6,76
CUST-001930,John,Murphy,john.murphy@protonmail.com,261-485-7290,71,Non-binary,31848,8215 Main Dr,Seattle,WA,98101,USA,2024-11-17,Active,No,No,Organic Search,10,2263
CUST-001931,Deborah,Cruz,deborahcruz@gmail.com,253-876-5999,70,Female,30851,612 Elm St,Columbus,OH,43201,USA,2024-04-24,Inactive,No,Yes,Direct,4,72
CUST-001932,Nicole,Long,nicole_long@outlook.com,549-943-8111,41,Female,31152,7104 Main St,Indianapolis,IN,46201,USA,2021-11-23,Inactive,No,Yes,Paid Social,5,16
CUST-001933,Stephen,Roberts,stephen976@protonmail.com,781-987-9501,28,Male,206185,4361 Maple Dr,Oakland,CA,94601,USA,2024-10-29,Active,No,Yes,Organic Search,8,8
CUST-001934,Cynthia,Myers,cynthiamyers@yahoo.com,287-455-9893,54,Male,30937,4946 Elm Ln,Dallas,TX,75201,USA,2026-05-09,Active,No,Yes,Organic Search,7,370
CUST-001935,Ronald,Jones,ronald_jones@gmail.com,212-327-6028,52,Female,47880,9413 Elm Blvd,Detroit,MI,48201,USA,2024-12-06,Active,No,Yes,Referral,7,252
CUST-001936,Daniel,Cruz,daniel.cruz@gmail.com,691-853-4569,48,Female,68941,6794 Main Ln,Baltimore,MD,21201,USA,2026-05-22,Active,Yes,Yes,Referral,10,5935
CUST-001937,David,Scott,davids@outlook.com,984-482-5252,48,Male,67320,8208 Maple Ave,Kansas City,MO,64101,USA,2024-09-04,Active,No,Yes,Paid Social,3,28
CUST-001938,Benjamin,Thompson,benjamint@yahoo.com,388-900-9302,50,Male,43636,7314 Elm St,Virginia Beach,VA,23451,USA,2026-02-28,Active,No,No,In-Store,8,4818
CUST-001939,Stephen,Alvarez,stephen.alvarez@gmail.com,753-935-1732,33,Male,15201,9939 Pine Blvd,Tulsa,OK,74101,USA,2024-12-26,Active,No,Yes,Referral,7,8
CUST-001940,Susan,Martinez,smartinez@yahoo.com,784-580-7815,49,Female,54188,1269 Washington Blvd,San Diego,CA,92101,USA,2023-07-29,Active,No,Yes,Referral,5,408
CUST-001941,Charles,Brown,charlesb@gmail.com,583-681-5817,52,Male,42667,610 Maple Blvd,Cleveland,OH,44101,USA,2024-06-02,Active,Yes,Yes,Organic Search,7,37
CUST-001942,Jennifer,Nguyen,jennifernguyen@gmail.com,723-932-9326,35,Female,51161,9627 Elm Ave,Long Beach,CA,90801,USA,2026-04-18,Active,No,Yes,Affiliate,5,7
CUST-001943,Timothy,Howard,timothy34@yahoo.com,280-279-4679,26,Male,50439,9363 Washington Ln,Arlington,TX,76001,USA,2025-08-06,Active,No,Yes,Email Campaign,6,26
CUST-001944,Carolyn,Thomas,carolynt@gmail.com,651-524-5410,36,Female,34143,3295 Cedar Ave,Houston,TX,77001,USA,2023-01-13,Active,No,Yes,Paid Social,8,116
CUST-001945,Kevin,Young,kevin_young@gmail.com,909-446-8291,39,Male,59421,6816 Elm St,Charlotte,NC,28201,USA,2023-11-19,Active,Yes,No,Organic Search,9,4387
CUST-001946,Amanda,Bailey,amanda.bailey@outlook.com,628-435-3052,43,Female,17528,8908 Pine Dr,Detroit,MI,48201,USA,2022-10-10,Active,Yes,Yes,Direct,10,4715
CUST-001947,Alexander,Howard,alexanderhoward@aol.com,283-618-7898,38,Female,114925,8374 Maple Ln,Colorado Springs,CO,80901,USA,2024-12-23,Active,Yes,Yes,Email Campaign,5,65
CUST-001948,Amy,Watson,amywatson@gmail.com,628-469-8698,61,Female,63776,1754 Maple St,Jacksonville,FL,32201,USA,2021-07-11,Active,No,Yes,Direct,6,100
CUST-001949,Sharon,Brown,sharonbrown@outlook.com,330-611-4955,48,Female,45771,4906 Oak Blvd,Phoenix,AZ,85001,USA,2025-09-11,Active,Yes,Yes,Paid Social,8,25
CUST-001950,Carol,Ramos,carolr@outlook.com,659-618-8368,48,Female,32144,7238 Cedar Dr,San Antonio,TX,78201,USA,2022-05-22,Active,No,No,In-Store,5,70
CUST-001951,Rachel,Moore,rachelmoore@gmail.com,285-355-1127,24,Female,213620,9824 Elm Rd,Arlington,TX,76001,USA,2022-02-22,Active,Yes,No,Referral,9,24
CUST-001952,Katherine,Collins,katherine_collins@hotmail.com,991-299-4805,24,Female,171918,4971 Lake Blvd,Baltimore,MD,21201,USA,2025-06-13,Active,No,Yes,Organic Search,9,320
CUST-001953,Michael,Reed,michaelr@gmail.com,526-975-3923,50,Female,335787,2446 Main Rd,Long Beach,CA,90801,USA,2023-08-04,Active,No,Yes,Organic Search,6,138
CUST-001954,Carolyn,Clark,carolync@gmail.com,491-369-2942,54,Female,25739,4816 Cedar Dr,Seattle,WA,98101,USA,2023-03-20,Active,No,Yes,Organic Search,9,483
CUST-001955,Jeffrey,Lewis,jeffreylewis@yahoo.com,882-485-3310,50,Female,96377,1672 Pine Ln,Denver,CO,80201,USA,2024-12-25,Active,No,Yes,Affiliate,9,213
CUST-001956,Angela,Long,angela.long@hotmail.com,578-408-5617,54,Male,39790,9457 Washington Rd,Colorado Springs,CO,80901,USA,2026-03-20,Active,Yes,Yes,Organic Search,6,40
CUST-001957,Jeffrey,Gutierrez,jgutierrez@gmail.com,705-469-2423,45,Male,15000,2341 Cedar Rd,Denver,CO,80201,USA,2025-10-28,Active,Yes,Yes,Referral,7,5831
CUST-001958,Christine,Anderson,christine_anderson@yahoo.com,360-719-6494,52,Female,57330,4623 Lake Rd,Philadelphia,PA,19101,USA,2022-04-07,Active,No,Yes,Organic Search,6,283
CUST-001959,Jack,Rogers,jack.rogers@outlook.com,643-302-9540,38,Male,31516,5302 Pine Ln,Tulsa,OK,74101,USA,2022-08-01,Active,No,Yes,TV/Print,7,33
CUST-001960,Gregory,Watson,gregory37@aol.com,425-889-4205,65,Female,63286,4446 Lake Ave,Miami,FL,33101,USA,2026-05-24,Active,No,Yes,Direct,8,4247
CUST-001961,Gary,White,gwhite@yahoo.com,728-940-4509,41,Male,111785,152 Washington St,Denver,CO,80201,USA,2025-09-13,Active,No,No,Email Campaign,6,42
CUST-001962,Gary,Bailey,garybailey@gmail.com,828-589-4845,49,Female,71625,5813 Lake Ln,Tulsa,OK,74101,USA,2025-06-10,Active,No,Yes,Email Campaign,5,104
CUST-001963,Gregory,White,gregory_white@outlook.com,845-601-6851,44,Male,146327,9003 Lake Blvd,Charlotte,NC,28201,USA,2021-07-13,Active,Yes,Yes,Email Campaign,7,145
CUST-001964,Richard,Lewis,richard_lewis@gmail.com,318-380-8614,47,Male,57218,5324 Oak Blvd,Las Vegas,NV,89101,USA,2023-12-07,Active,Yes,Yes,Email Campaign,7,323
CUST-001965,Rachel,Gomez,rachelgomez@hotmail.com,815-621-4847,62,Female,62566,574 Cedar Blvd,Wichita,KS,67201,USA,2021-06-29,Active,Yes,Yes,Paid Social,8,384
CUST-001966,Nicholas,Ramirez,nramirez@yahoo.com,621-600-8240,49,Male,185419,7066 Washington Blvd,Houston,TX,77001,USA,2023-04-15,Active,Yes,Yes,Email Campaign,7,25
CUST-001967,Michael,Wright,michael498@yahoo.com,426-786-3728,23,Female,75740,8882 Pine Rd,Charlotte,NC,28201,USA,2024-07-14,Active,No,Yes,Email Campaign,5,104
CUST-001968,Joseph,Ward,joseph_ward@protonmail.com,588-292-6460,55,Male,26367,5878 Oak Rd,Dallas,TX,75201,USA,2023-01-18,Active,No,Yes,In-Store,5,35
CUST-001969,Michael,Gutierrez,michael_gutierrez@outlook.com,935-434-5754,51,Female,130287,2744 Elm Blvd,Mesa,AZ,85201,USA,2025-04-29,Active,No,No,In-Store,6,8
CUST-001970,Edward,Ramirez,edward567@yahoo.com,739-304-9216,43,Female,111647,6619 Lake St,San Francisco,CA,94101,USA,2026-05-13,Active,No,Yes,Organic Search,5,22
CUST-001971,Christopher,Torres,christopher.torres@gmail.com,326-586-7565,18,Male,82091,2249 Cedar St,Charlotte,NC,28201,USA,2022-11-24,Inactive,No,Yes,Email Campaign,2,13
CUST-001972,Elizabeth,Martinez,elizabeth517@gmail.com,754-819-3487,63,Male,93564,1665 Washington Ave,Tulsa,OK,74101,USA,2022-03-01,Active,No,Yes,Organic Search,8,20
CUST-001973,Nicole,Flores,nicole_flores@gmail.com,407-302-5329,36,Male,46283,9540 Lake Dr,Louisville,KY,40201,USA,2023-07-26,Active,No,Yes,Organic Search,5,273
CUST-001974,Donna,Diaz,donnadiaz@gmail.com,746-718-5007,32,Female,79303,6365 Main Dr,Las Vegas,NV,89101,USA,2023-04-18,Active,No,Yes,Email Campaign,9,5596
CUST-001975,Carolyn,Gomez,carolyn_gomez@gmail.com,225-606-4802,26,Male,214915,7425 Elm Dr,New Orleans,LA,70101,USA,2023-05-17,Active,Yes,Yes,Paid Social,5,429
CUST-001976,Larry,Wilson,larry_wilson@gmail.com,412-701-5095,50,Female,216684,1474 Maple Dr,El Paso,TX,79901,USA,2025-08-19,Active,Yes,No,Referral,5,32
CUST-001977,Brandon,Stewart,brandon536@gmail.com,458-621-6102,34,Female,217521,5635 Maple St,Atlanta,GA,30301,USA,2022-03-05,Active,Yes,Yes,Paid Social,8,5504
CUST-001978,Dorothy,Ruiz,dorothyr@protonmail.com,973-775-9007,45,Female,69491,9038 Lake Blvd,Las Vegas,NV,89101,USA,2021-07-21,Active,Yes,No,In-Store,5,4
CUST-001979,Katherine,Walker,kwalker@gmail.com,916-279-7155,54,Male,15000,2185 Main Ave,Tulsa,OK,74101,USA,2023-09-24,Active,Yes,Yes,Paid Social,5,58
CUST-001980,Eric,Myers,ericmyers@yahoo.com,707-374-9594,43,Female,69125,8082 Maple Rd,Fort Worth,TX,76101,USA,2023-12-26,Active,Yes,Yes,Referral,5,163
CUST-001981,Stephen,Turner,stephen.turner@protonmail.com,892-477-9560,55,Male,116560,5381 Elm Ln,Denver,CO,80201,USA,2025-10-12,Active,No,Yes,Organic Search,8,5
CUST-001982,Katherine,Perez,katherine_perez@hotmail.com,580-731-5116,40,Female,37537,7835 Lake Ave,Sacramento,CA,95801,USA,2022-08-07,Active,Yes,No,In-Store,8,6588
CUST-001983,Kevin,Myers,kevinmyers@outlook.com,383-353-8708,34,Male,41972,1198 Main Blvd,Austin,TX,78701,USA,2023-07-02,Active,Yes,Yes,In-Store,10,2896
CUST-001984,Rachel,Harris,rachel205@gmail.com,839-679-3563,52,Male,81427,1193 Elm Rd,San Antonio,TX,78201,USA,2023-06-04,Active,Yes,Yes,Referral,8,8
CUST-001985,Brenda,Lewis,brenda354@outlook.com,798-946-6009,26,Female,44609,6117 Washington Blvd,New York,NY,10001,USA,2025-05-11,Active,No,Yes,Affiliate,7,10
CUST-001986,Brenda,Cooper,brenda657@yahoo.com,421-486-3921,25,Male,62738,4407 Oak Ave,Fort Worth,TX,76101,USA,2026-01-02,Active,No,Yes,Paid Social,9,11
CUST-001987,Eric,Ramos,eramos@hotmail.com,830-884-8756,57,Female,172345,3529 Maple St,El Paso,TX,79901,USA,2023-03-19,Active,Yes,Yes,Direct,9,256
CUST-001988,Sandra,Ramirez,sandrar@yahoo.com,531-279-1855,30,Female,57454,2344 Lake Dr,San Jose,CA,95101,USA,2025-08-20,Active,No,No,Email Campaign,6,343
CUST-001989,Christine,Stewart,christine_stewart@outlook.com,586-992-7316,49,Male,140340,7873 Elm Blvd,Fresno,CA,93701,USA,2022-03-06,Active,No,Yes,Paid Social,3,110
CUST-001990,Eric,Green,eric.green@gmail.com,484-928-3341,27,Male,213278,7263 Lake Dr,Colorado Springs,CO,80901,USA,2021-09-19,Active,No,Yes,Email Campaign,6,22
CUST-001991,Frank,Allen,frank.allen@hotmail.com,677-989-6668,36,Female,91855,7048 Pine Ln,Kansas City,MO,64101,USA,2023-12-31,Active,No,No,Email Campaign,7,6
CUST-001992,Brenda,Harris,brenda_harris@yahoo.com,738-399-1091,18,Male,57765,9704 Cedar Blvd,Jacksonville,FL,32201,USA,2022-03-31,Active,No,Yes,Paid Social,5,228
CUST-001993,Richard,Mitchell,richard_mitchell@aol.com,857-690-7525,44,Male,54329,819 Cedar Blvd,Fresno,CA,93701,USA,2026-05-14,Active,Yes,Yes,Paid Social,7,37
CUST-001994,Benjamin,Davis,benjamind@hotmail.com,665-702-3847,38,Male,91076,7856 Oak St,Los Angeles,CA,90001,USA,2021-08-07,Active,No,No,Direct,8,331
CUST-001995,Melissa,Brown,melissa628@yahoo.com,284-629-2956,54,Male,95594,1018 Lake Rd,San Jose,CA,95101,USA,2022-06-25,Active,No,No,Direct,8,3626
CUST-001996,Patrick,Davis,patrick.davis@yahoo.com,217-540-6185,18,Female,93729,2872 Elm Ln,Mesa,AZ,85201,USA,2024-11-18,Active,No,Yes,Affiliate,4,28
CUST-001997,Mary,Bennett,mbennett@gmail.com,351-946-5368,18,Female,36282,1475 Maple Dr,Omaha,NE,68101,USA,2022-09-07,Active,Yes,Yes,Affiliate,7,4138
CUST-001998,Jennifer,Scott,jenniferscott@yahoo.com,203-518-5485,38,Female,58625,9284 Elm St,Minneapolis,MN,55401,USA,2023-08-09,Inactive,No,Yes,Organic Search,4,7
CUST-001999,Carol,Reyes,carol582@gmail.com,386-947-2415,58,Male,73517,3141 Elm Ln,Philadelphia,PA,19101,USA,2023-04-07,Active,No,Yes,Affiliate,8,345
